"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_09208",11567.421299618,4799.30805708986,8183.36467835395,1.26919449382183,0.421545140784124,3.01081514416459,0.00260547418918302,0.0136352653802424
"FVEG_05163",1827.22361519142,758.755547084583,1292.989581138,1.26850357430314,0.476620880462686,2.66145195542362,0.00778044437024737,0.033060582053103
"FVEG_11349",20604.7831520558,8555.36815516932,14580.0756536126,1.26808994273221,0.297333326417139,4.26487658821387,2.00012725100922e-05,0.000223497775892309
"FVEG_06895",3521.17951787067,1464.82270127974,2493.0011095752,1.26499407318897,0.435843973315093,2.90240120464955,0.00370313943136658,0.0180417425084212
"FVEG_11348",430.322048449647,179.183120969673,304.75258470966,1.26483703402497,0.485364707639438,2.6059518010209,0.00916193532432854,0.0376744037047916
"FVEG_05615",7726.21436122234,3215.92938789871,5471.07187456052,1.26450301790357,0.327690477828679,3.8588335745437,0.000113929485383586,0.000988826015997175
"FVEG_07274",623.925798744959,259.924374677455,441.925086711207,1.26197801813743,0.44859417740455,2.81318412432126,0.00490535541986262,0.0224001676280783
"FVEG_09088",5661.8291287014,2362.60170209213,4012.21541539677,1.26081811283636,0.246236325700523,5.12035788890787,3.04956353533197e-07,5.3288944520258e-06
"FVEG_02918",4095.10759218103,1709.66322136436,2902.3854067727,1.25992405397207,0.389266477097681,3.23666210192538,0.00120936517745807,0.00723253985528051
"FVEG_01201",4110.26386854808,1718.45206459634,2914.35796657221,1.25837863224949,0.300223369667136,4.1914746132011,2.77147203996486e-05,0.000293596818644776
"FVEG_07801",2621.04092028843,1098.31716607072,1859.67904317957,1.25477432649346,0.383635492565581,3.27074619217866,0.00107264131741816,0.00650820862830306
"FVEG_04146",1109.98246431474,465.899556424841,787.941010369791,1.25412562029683,0.401455296767194,3.1239483708297,0.00178441764287433,0.0100062637259958
"FVEG_14948",376.792462082522,157.806004794459,267.299233438491,1.25404745021188,0.382572645694262,3.27793286928847,0.00104570261307124,0.00637426961615649
"FVEG_09089",2085.41529582006,876.919391158004,1481.16734348903,1.24990520797437,0.405768124144204,3.08034351049756,0.00206761976106539,0.0112705547760035
"FVEG_02618",3169.2603093157,1335.10770365704,2252.18400648637,1.24668027527323,0.301711043290459,4.13203395433241,3.59567288780099e-05,0.000368155168221945
